"MR1";"MR2"
"afraid";0.563345209124585;0.278282306688891
"best";0.336491254251162;0.396555809081657
"calm";0.76751905752678;0.0757055559464943
"capable";0.484212162576456;0.27004917689331
"charitable";-0.0034067392358609;0.883886460648786
"cheerful";0.279075156527639;-0.00550739651627017
"comfortable";0.511746110027018;0.274468542411131
"different";0.52731180550094;0.268313222656939
"extraordinary";0.741975968575982;0.328392579009163
"fair";0.0799386545600299;0.585216973299236
"faithful";0.180815489415408;0.760624081402682
"free";0.695362555137951;0.413746365291733
"greatest";0.183124826747474;0.280069962506123
"happy";0.684275187013396;0.452914901299169
"honest";0.257837143736475;0.667166906887742
"pleasant";0.846646286100792;0.0940312626861845
"quiet";0.363343308616829;0.690615775100138
"religious";-0.250030423821634;0.511470104072538
"rich";0.420670587316141;0.561641013710621
"safe";0.42307867363157;0.014503490142294
"secure";0.693573456922986;0.182773091513654
"sincere";0.183686585112408;0.645124003534483
"strong";0.469840896858592;0.305445234288428
"surprising";0.654499486222045;0.130769620363275
"wise";0.475713112946591;-0.0353919582673588
"worth";0.171736880799259;0.741160106140773
